"order_id","selling_date","price","seller_id","car_id","customer_id"
"5550","2025-08-10","24726.00","5","276","97"
"5551","2025-05-26","21031.48","15","276","50"
"5552","2024-07-31","29870.59","14","276","118"
"5553","2024-10-07","64443.09","4","276","63"
"5554","2024-04-30","75424.26","7","276","184"
"5555","2025-06-20","42382.98","19","276","187"
"5556","2025-05-17","59049.28","14","276","130"
"5557","2023-10-08","58238.73","19","276","12"
"5558","2025-04-29","21265.07","1","276","140"
"5559","2024-06-15","28857.83","20","276","136"
"5560","2024-03-10","41802.17","16","276","59"
"5561","2025-05-04","95801.74","16","276","51"
"5562","2023-10-16","59871.42","17","276","196"
"5563","2024-03-30","42767.36","4","276","19"
"5564","2024-09-19","42447.70","20","277","136"
"5565","2025-01-28","91046.96","18","277","103"
"5566","2025-09-01","33498.02","6","277","46"
"5567","2024-10-30","71318.75","4","277","192"
"5568","2024-08-11","42346.40","19","277","25"
"5569","2024-04-18","10239.45","2","277","73"
"5570","2023-12-13","24933.99","2","277","44"
"5571","2024-01-27","32235.36","13","277","85"
"5572","2025-02-26","54445.78","5","277","139"
"5573","2025-07-15","85159.21","15","277","22"
"5574","2023-11-25","89765.87","2","277","110"
"5575","2023-11-17","78288.87","18","277","125"
"5576","2024-12-03","29451.03","20","277","158"
"5577","2024-01-03","77098.02","14","277","176"
"5578","2024-11-03","17483.94","5","277","18"
"5579","2025-05-27","21449.24","11","277","141"
"5580","2023-09-29","85112.84","15","277","77"
"5581","2024-05-10","18914.75","14","277","85"
"5582","2025-03-17","44997.99","15","277","171"
"5583","2025-06-04","80252.93","2","277","65"
"5584","2024-07-17","27359.25","16","277","4"
"5585","2024-01-17","22510.24","6","278","200"
"5586","2024-08-22","50688.08","3","278","129"
"5587","2024-05-31","26286.06","20","278","158"
"5588","2024-12-16","81468.69","13","278","147"
"5589","2024-08-24","60242.98","20","278","163"
"5590","2025-05-29","32187.46","19","278","77"
"5591","2025-06-15","13920.14","1","278","87"
"5592","2023-12-21","48979.57","6","278","151"
"5593","2024-08-10","64967.45","13","278","140"
"5594","2023-12-07","42910.82","7","278","188"
"5595","2025-06-28","99664.07","14","278","14"
"5596","2024-09-11","96269.81","3","278","177"
"5597","2024-08-26","61262.55","19","278","104"
"5598","2024-12-20","87534.82","8","278","162"
"5599","2024-07-11","16228.44","9","278","128"
"5600","2024-08-02","79155.13","9","278","27"
"5601","2025-02-04","95399.00","19","279","64"
"5602","2025-04-09","7088.80","14","279","28"
"5603","2025-03-03","98235.00","11","279","159"
"5604","2024-02-26","10275.67","11","279","8"
"5605","2024-05-04","77718.18","19","279","124"
"5606","2025-02-27","32832.10","6","279","89"
"5607","2025-03-19","40764.53","18","279","110"
"5608","2024-01-24","40871.98","3","279","104"
"5609","2025-08-08","8129.57","7","279","122"
"5610","2024-12-26","77909.75","11","279","120"
"5611","2025-09-07","47748.66","18","279","130"
"5612","2023-12-23","72070.73","15","279","74"
"5613","2025-02-05","69572.26","5","279","169"
"5614","2024-08-25","46977.34","16","279","81"
"5615","2023-11-03","61971.05","19","279","40"
"5616","2024-08-27","27799.99","8","279","20"
"5617","2024-01-04","69645.85","11","279","195"
"5618","2023-10-15","66624.83","9","279","64"
"5619","2025-03-26","70879.89","8","279","40"
"5620","2024-12-06","78037.13","4","280","107"
"5621","2024-09-18","87584.06","15","280","73"
"5622","2024-02-20","94730.85","11","280","105"
"5623","2024-10-18","35402.23","18","280","12"
"5624","2023-09-24","64791.61","2","280","132"
"5625","2024-11-05","75286.03","18","280","109"
"5626","2025-07-09","9471.07","14","280","37"
"5627","2025-06-18","93470.23","16","280","103"
"5628","2025-08-16","14830.03","16","280","113"
"5629","2024-01-08","99210.87","20","280","103"
"5630","2025-04-12","97997.92","15","280","127"
"5631","2025-06-19","12172.36","13","280","182"
"5632","2024-08-23","9261.10","15","280","29"
"5633","2024-09-29","31679.57","2","280","82"
"5634","2023-11-21","40580.96","9","280","94"
"5635","2023-12-26","54695.96","19","280","7"
"5636","2023-10-04","76669.68","3","280","181"
"5637","2024-12-21","75667.24","13","280","163"
"5638","2025-07-14","53802.47","19","280","116"
"5639","2024-12-22","25650.01","19","280","20"
"5640","2024-05-18","52767.83","13","280","34"
"5641","2024-11-26","67336.33","12","280","118"
"5642","2024-05-18","17787.92","20","280","39"
"5643","2024-04-28","80322.40","8","280","119"
"5644","2024-04-18","54793.84","2","280","32"
"5645","2024-08-20","57444.85","18","280","98"
"5646","2025-02-17","31568.54","16","281","189"
"5647","2025-03-19","54858.30","5","281","132"
"5648","2025-03-25","51330.87","16","281","196"
"5649","2023-11-12","64893.99","11","281","131"
"5650","2025-05-17","15449.23","1","281","8"
"5651","2025-05-30","62669.75","6","281","144"
"5652","2024-10-12","29668.25","15","281","45"
"5653","2025-07-12","93139.56","3","281","145"
"5654","2024-11-03","91923.07","15","281","83"
"5655","2023-10-26","20341.15","7","281","66"
"5656","2024-01-22","41613.56","2","281","159"
"5657","2025-07-01","73969.99","18","281","198"
"5658","2024-07-27","64567.04","16","281","28"
"5659","2025-04-29","97452.53","3","281","181"
"5660","2023-12-12","80808.62","4","281","53"
"5661","2024-03-16","95165.82","20","281","139"
"5662","2025-02-11","28330.72","1","282","28"
"5663","2023-09-16","86071.44","3","282","81"
"5664","2025-08-01","72617.81","13","282","116"
"5665","2024-07-27","73991.00","8","282","168"
"5666","2025-06-07","98878.31","16","282","58"
"5667","2024-12-26","9036.70","4","282","45"
"5668","2025-03-06","9999.53","6","282","127"
"5669","2024-10-02","77658.75","4","282","46"
"5670","2023-09-10","40761.47","12","282","191"
"5671","2024-12-08","6750.35","9","282","126"
"5672","2025-07-13","98143.99","6","282","3"
"5673","2024-05-24","72464.49","18","282","175"
"5674","2024-04-12","10069.21","15","282","199"
"5675","2025-08-12","68313.55","12","282","159"
"5676","2024-01-18","30922.49","1","282","68"
"5677","2025-08-18","98441.64","9","282","119"
"5678","2023-11-12","20941.83","20","282","133"
"5679","2025-02-17","70832.34","7","282","141"
"5680","2023-11-05","96583.11","10","282","123"
"5681","2023-12-23","52472.49","13","282","96"
"5682","2024-05-29","91753.58","20","282","129"
"5683","2025-06-03","96689.02","16","282","137"
"5684","2025-01-09","98693.70","14","283","79"
"5685","2024-03-28","35152.56","7","283","53"
"5686","2024-07-15","83091.64","7","283","49"
"5687","2023-10-27","65761.96","18","283","26"
"5688","2023-10-21","88296.69","10","283","47"
"5689","2024-02-13","72815.07","20","283","190"
"5690","2024-02-03","15201.79","4","283","99"
"5691","2025-08-31","11593.05","8","283","127"
"5692","2025-03-19","52594.49","9","283","15"
"5693","2023-11-04","80806.73","20","283","125"
"5694","2024-02-04","26216.05","5","283","138"
"5695","2024-05-06","73405.28","2","283","57"
"5696","2025-05-01","69661.48","2","283","126"
"5697","2024-12-11","48685.47","7","283","63"
"5698","2025-04-30","59988.62","8","283","124"
"5699","2025-03-07","18275.87","8","283","123"
"5700","2025-07-09","26658.87","15","283","179"
"5701","2025-04-05","41408.71","14","283","146"
"5702","2025-06-02","83027.22","14","283","53"
"5703","2024-05-25","53466.02","5","283","82"
"5704","2024-09-22","29646.51","14","283","20"
"5705","2025-07-22","46771.18","19","284","134"
"5706","2024-09-24","90114.87","14","284","194"
"5707","2024-11-24","59179.65","8","284","20"
"5708","2023-11-07","17757.27","20","284","1"
"5709","2023-11-27","51371.60","2","284","137"
"5710","2024-05-13","56622.03","6","284","36"
"5711","2024-06-17","27083.00","6","284","49"
"5712","2025-05-17","32457.61","11","284","193"
"5713","2023-10-21","53258.49","8","284","101"
"5714","2024-04-14","74747.30","9","284","46"
"5715","2024-08-27","63059.46","10","284","88"
"5716","2024-12-23","75079.63","18","284","128"
"5717","2023-09-28","40383.68","12","284","192"
"5718","2024-04-27","35886.43","7","284","44"
"5719","2025-01-20","93477.60","9","284","81"
"5720","2024-07-13","21875.87","1","284","196"
"5721","2025-07-22","86384.38","9","284","111"
"5722","2023-10-16","58541.92","13","284","68"
"5723","2023-11-14","94167.17","8","284","71"
"5724","2024-11-21","28120.40","9","285","37"
"5725","2025-03-05","44110.91","8","285","95"
"5726","2024-01-30","38509.15","8","285","49"
"5727","2025-06-08","63378.66","1","285","80"
"5728","2024-12-29","49982.06","6","285","7"
"5729","2024-07-26","81494.19","17","285","12"
"5730","2024-11-05","21126.76","14","285","194"
"5731","2024-10-10","5837.73","10","285","103"
"5732","2025-08-07","18271.82","14","285","87"
"5733","2024-12-13","14276.75","10","285","158"
"5734","2025-06-01","31042.70","20","285","41"
"5735","2024-03-14","31513.71","13","285","33"
"5736","2024-08-14","64266.14","17","285","31"
"5737","2025-06-23","12157.72","6","285","33"
"5738","2023-12-22","31540.74","14","285","112"
"5739","2024-12-01","95251.86","3","286","136"
"5740","2025-03-16","62560.28","18","286","6"
"5741","2025-05-19","14204.81","12","286","137"
"5742","2025-06-19","92934.82","4","286","135"
"5743","2025-06-20","68131.67","11","286","39"
"5744","2024-03-23","71759.56","19","286","172"
"5745","2025-05-13","36375.25","18","286","134"
"5746","2025-05-01","21155.71","7","286","139"
"5747","2023-11-19","92332.92","15","286","60"
"5748","2024-01-18","7472.66","12","286","15"
"5749","2025-08-10","97021.69","18","286","70"
"5750","2024-04-01","98968.13","6","286","121"
"5751","2024-11-20","9783.46","17","286","111"
"5752","2023-10-07","26667.89","20","286","27"
"5753","2024-06-20","34823.20","15","286","99"
"5754","2025-01-31","28438.46","14","286","79"
"5755","2024-08-18","83581.53","1","286","146"
"5756","2024-08-15","61631.13","20","286","180"
"5757","2024-12-28","57393.74","11","286","111"
"5758","2025-02-11","68163.77","9","286","24"
"5759","2024-02-11","17767.57","14","286","70"
"5760","2024-07-30","35696.81","4","286","194"
"5761","2025-05-28","79145.23","15","286","154"
"5762","2024-11-19","93415.32","16","286","115"
"5763","2024-01-07","49309.74","14","287","47"
"5764","2025-07-25","45781.44","18","287","69"
"5765","2025-09-01","28128.77","7","287","62"
"5766","2025-03-01","33907.64","19","287","176"
"5767","2025-05-08","48550.46","6","287","131"
"5768","2024-10-11","38693.75","4","287","94"
"5769","2025-02-27","47650.42","5","287","34"
"5770","2024-01-26","30902.64","18","287","6"
"5771","2024-03-05","88174.75","14","287","8"
"5772","2025-09-02","91223.38","13","287","59"
"5773","2023-12-30","49892.75","12","287","111"
"5774","2023-12-02","45046.38","14","287","146"
"5775","2024-03-17","7156.28","14","287","144"
"5776","2025-06-25","58839.96","14","287","3"
"5777","2024-12-26","46488.18","10","287","41"
"5778","2024-12-02","13786.05","11","287","43"
"5779","2024-03-02","19405.79","6","287","107"
"5780","2024-06-04","86555.74","12","287","46"
"5781","2024-04-13","34306.93","2","287","13"
"5782","2024-09-19","74663.84","9","287","195"
"5783","2025-02-01","10064.43","5","287","78"
"5784","2024-11-23","93114.24","6","288","157"
"5785","2024-08-26","67379.84","6","288","181"
"5786","2024-09-04","75835.58","11","288","75"
"5787","2025-01-30","57455.11","18","288","133"
"5788","2025-06-23","18356.16","11","288","84"
"5789","2025-07-04","26391.06","2","288","19"
"5790","2024-05-04","37857.81","2","288","92"
"5791","2025-07-09","71463.08","20","288","40"
"5792","2024-10-24","13348.34","1","288","158"
"5793","2025-08-27","74154.76","17","288","141"
"5794","2024-04-07","99430.66","6","288","8"
"5795","2024-11-19","77244.41","13","288","126"
"5796","2023-10-31","32394.16","9","288","140"
"5797","2024-02-15","74460.18","7","288","101"
"5798","2024-05-15","90248.05","1","288","51"
"5799","2024-06-08","37594.41","9","288","30"
"5800","2024-06-26","73682.19","4","288","59"
"5801","2025-04-01","26239.73","12","288","4"
"5802","2024-10-23","29749.87","17","288","93"
"5803","2024-11-25","22306.58","12","288","107"
"5804","2023-09-19","70049.60","11","288","27"
"5805","2025-06-25","68120.02","5","288","121"
"5806","2025-08-04","8208.80","2","288","197"
"5807","2023-12-01","55580.23","17","288","104"
"5808","2024-09-09","24896.71","12","289","172"
"5809","2025-01-11","95518.41","12","289","102"
"5810","2023-09-09","13438.38","5","289","97"
"5811","2025-05-16","90614.82","13","289","78"
"5812","2025-07-31","13508.10","11","289","135"
"5813","2024-08-15","61635.53","15","289","70"
"5814","2024-03-17","52536.18","9","289","164"
"5815","2023-09-24","61479.74","7","289","29"
"5816","2025-04-24","8974.49","7","289","184"
"5817","2025-04-13","83044.63","2","289","187"
"5818","2025-08-27","97965.99","20","289","85"
"5819","2023-12-01","72758.40","4","289","139"
"5820","2025-03-12","56464.09","1","289","137"
"5821","2025-08-27","67953.49","14","289","49"
"5822","2025-06-13","91974.90","16","289","195"
"5823","2024-07-15","39921.60","17","289","194"
"5824","2024-08-16","64870.96","10","289","170"
"5825","2023-12-16","35086.88","2","289","175"
"5826","2024-02-23","11708.49","18","289","61"
"5827","2024-02-15","20931.74","4","289","67"
"5828","2025-02-19","68223.14","15","289","169"
"5829","2023-09-29","72396.53","20","289","189"
"5830","2025-01-02","98209.50","7","289","192"
"5831","2025-02-03","16166.24","20","289","112"
"5832","2025-02-04","90206.24","17","289","129"
"5833","2023-09-23","92854.20","15","290","182"
"5834","2024-06-20","80598.06","15","290","183"
"5835","2024-08-25","15636.54","4","290","13"
"5836","2025-01-28","70737.42","12","290","146"
"5837","2025-06-20","63238.29","12","290","93"
"5838","2025-03-05","44491.88","4","290","126"
"5839","2025-01-03","60056.56","10","290","168"
"5840","2025-09-07","25930.08","10","290","9"
"5841","2024-07-03","38717.95","7","290","44"
"5842","2025-04-09","39013.65","3","290","116"
"5843","2024-03-22","92518.76","10","290","90"
"5844","2024-10-04","59479.74","5","290","52"
"5845","2023-09-16","28946.41","11","290","6"
"5846","2025-06-06","56019.35","12","290","83"
"5847","2023-09-28","94965.50","9","290","132"
"5848","2023-10-10","74616.79","18","290","178"
"5849","2023-11-09","89838.22","10","290","56"
"5850","2024-09-14","13384.69","12","290","61"
"5851","2024-05-19","89679.47","14","290","75"
"5852","2024-11-26","65540.04","16","290","12"
"5853","2025-06-25","64039.96","11","290","122"
"5854","2025-08-02","86633.29","20","290","54"
"5855","2024-10-14","96320.22","14","290","9"
"5856","2025-05-03","89663.54","4","291","78"
"5857","2025-03-19","64146.60","1","291","161"
"5858","2025-02-09","62938.73","19","291","171"
"5859","2025-08-19","68854.90","15","291","111"
"5860","2024-05-13","6536.24","8","291","152"
"5861","2024-11-16","65021.55","14","291","160"
"5862","2024-09-20","63003.01","5","291","182"
"5863","2024-09-05","42658.71","9","291","100"
"5864","2024-05-24","46680.89","18","291","48"
"5865","2024-12-20","32941.80","5","291","145"
"5866","2024-12-28","56159.64","12","291","189"
"5867","2024-06-11","55243.01","5","291","19"
"5868","2024-10-28","81900.49","13","291","98"
"5869","2024-08-15","95217.11","7","291","196"
"5870","2024-04-20","86675.09","20","291","186"
"5871","2024-12-14","7896.83","14","291","31"
"5872","2024-09-13","42713.38","8","292","53"
"5873","2024-08-22","77110.22","16","292","41"
"5874","2025-03-22","48242.19","20","292","127"
"5875","2024-04-18","87929.51","5","292","65"
"5876","2025-03-06","84114.08","20","292","116"
"5877","2024-06-03","12107.27","9","292","160"
"5878","2024-09-30","71460.61","17","292","28"
"5879","2025-06-06","31787.12","4","292","20"
"5880","2025-04-25","39974.59","6","292","51"
"5881","2025-07-26","32517.99","20","292","134"
"5882","2024-04-29","80721.86","1","292","100"
"5883","2025-03-03","78750.09","5","292","45"
"5884","2023-10-23","75108.06","8","292","130"
"5885","2025-08-22","90586.37","6","292","98"
"5886","2024-01-21","94688.49","9","292","198"
"5887","2023-10-20","80647.58","11","292","144"
"5888","2025-03-08","92752.66","16","292","24"
"5889","2024-07-31","22548.24","3","292","183"
"5890","2024-07-12","56082.26","1","292","187"
"5891","2024-09-25","68441.73","14","292","173"
"5892","2023-09-08","74473.92","2","292","192"
"5893","2024-02-17","63302.98","12","292","29"
"5894","2025-01-04","30772.66","6","292","67"
"5895","2025-04-15","20194.67","14","292","62"
"5896","2024-11-05","10272.40","20","292","25"
"5897","2025-05-02","90925.29","9","292","159"
"5898","2024-01-01","49698.71","10","292","200"
"5899","2024-03-22","18832.67","8","292","78"
"5900","2024-05-19","52067.06","5","292","38"
"5901","2024-07-17","68301.96","3","292","67"
"5902","2024-07-20","60084.24","7","292","113"
"5903","2024-09-30","99531.41","17","293","64"
"5904","2025-06-06","66440.20","5","293","118"
"5905","2025-04-23","86964.21","9","293","48"
"5906","2024-11-25","75243.29","15","293","61"
"5907","2024-08-22","6680.50","6","293","189"
"5908","2024-05-04","13474.67","18","293","9"
"5909","2025-04-03","50488.10","19","293","72"
"5910","2024-11-30","91650.22","7","293","32"
"5911","2024-11-24","97021.96","8","293","56"
"5912","2024-05-23","69573.72","13","293","185"
"5913","2024-02-14","52937.08","3","293","13"
"5914","2024-01-07","21950.10","13","293","28"
"5915","2023-11-19","89625.11","15","293","21"
"5916","2025-02-15","47519.74","6","293","22"
"5917","2024-04-15","23930.32","20","293","64"
"5918","2024-05-10","26302.68","15","293","159"
"5919","2024-03-22","23388.82","4","293","30"
"5920","2024-03-07","80481.34","17","293","188"
"5921","2025-07-05","72656.04","8","294","181"
"5922","2025-06-30","87428.11","15","294","83"
"5923","2025-07-17","26226.12","8","294","169"
"5924","2025-04-13","80937.30","17","294","16"
"5925","2024-02-20","97809.58","5","294","33"
"5926","2024-04-12","12506.95","20","294","56"
"5927","2025-03-29","74204.70","5","294","156"
"5928","2024-10-25","96348.08","3","294","135"
"5929","2024-12-25","95927.40","9","294","180"
"5930","2025-08-07","46428.46","20","294","45"
"5931","2023-12-15","41858.59","19","294","32"
"5932","2024-12-30","40788.39","9","294","112"
"5933","2024-02-18","78356.61","20","294","121"
"5934","2025-01-30","85783.94","11","294","191"
"5935","2023-10-30","90739.85","20","294","174"
"5936","2025-02-05","96632.91","12","294","113"
"5937","2024-02-01","50486.31","11","294","147"
"5938","2025-08-07","51418.02","19","294","27"
"5939","2025-01-07","91872.97","13","294","195"
"5940","2025-08-02","54937.82","11","294","165"
"5941","2024-07-29","71909.12","9","294","4"
"5942","2024-06-04","73625.74","2","294","137"
"5943","2024-04-18","49467.63","5","295","173"
"5944","2025-06-10","40460.52","14","295","163"
"5945","2024-04-13","61275.27","20","295","23"
"5946","2023-10-28","28065.37","13","295","137"
"5947","2025-01-15","30016.38","12","295","4"
"5948","2024-11-05","73638.01","2","295","102"
"5949","2024-12-13","15991.41","14","295","63"
"5950","2025-09-06","96177.72","10","295","156"
"5951","2024-04-07","22781.96","15","295","162"
"5952","2023-12-24","5578.52","9","295","3"
"5953","2023-12-08","81832.03","8","295","108"
"5954","2023-12-04","40292.91","20","295","45"
"5955","2023-10-15","85449.19","4","295","160"
"5956","2025-04-29","21788.95","11","295","48"
"5957","2024-09-14","9691.31","10","295","44"
"5958","2024-07-25","6257.75","7","295","191"
"5959","2025-08-24","96477.21","17","295","154"
"5960","2025-08-21","67790.81","4","295","49"
"5961","2023-10-27","80193.76","9","295","174"
"5962","2025-05-07","75211.04","12","295","32"
"5963","2025-08-17","94320.56","2","295","34"
"5964","2024-08-16","49167.98","3","295","187"
"5965","2025-03-21","48027.43","9","295","104"
"5966","2024-02-10","31680.09","1","295","97"
"5967","2025-07-12","75340.59","12","295","23"
"5968","2024-04-02","97752.44","14","296","77"
"5969","2024-11-02","6574.44","2","296","121"
"5970","2024-02-11","87967.45","10","296","131"
"5971","2023-12-18","88854.34","17","296","176"
"5972","2025-07-11","67415.40","5","296","18"
"5973","2025-08-01","44729.21","19","296","49"
"5974","2024-05-28","33947.19","1","296","164"
"5975","2024-12-30","68723.78","18","296","64"
"5976","2024-02-25","18551.91","4","296","172"
"5977","2025-07-02","48581.67","15","296","154"
"5978","2024-08-11","63877.95","5","296","103"
"5979","2025-07-01","17091.88","11","296","65"
"5980","2025-07-29","16318.23","5","296","141"
"5981","2025-09-02","63456.61","15","296","193"
"5982","2023-11-29","35538.72","11","296","61"
"5983","2024-01-10","11636.91","8","296","26"
"5984","2023-10-19","79703.27","14","296","142"
"5985","2024-03-30","46604.04","4","296","54"
"5986","2024-04-22","36015.66","14","297","54"
"5987","2024-12-30","9594.10","17","297","107"
"5988","2025-08-01","15808.02","3","297","2"
"5989","2024-10-01","47470.37","7","297","188"
"5990","2025-04-04","98782.79","1","297","59"
"5991","2024-10-05","83168.40","14","297","168"
"5992","2024-04-19","26185.83","15","297","52"
"5993","2025-01-14","91883.13","3","297","190"
"5994","2024-12-29","27866.52","18","297","126"
"5995","2024-06-13","6330.14","18","297","40"
"5996","2024-01-12","76443.95","2","297","168"
"5997","2024-08-28","73269.02","15","297","198"
"5998","2024-02-12","9101.21","16","297","73"
"5999","2024-12-24","17819.83","7","297","41"
"6000","2024-05-28","93747.23","18","297","72"
"6001","2025-05-19","42092.33","7","297","55"
"6002","2024-01-06","69515.19","3","297","133"
"6003","2023-10-05","65738.24","5","297","63"
"6004","2024-09-06","70032.50","16","297","109"
"6005","2023-09-12","42395.05","8","297","172"
"6006","2023-12-02","9493.46","6","297","1"
"6007","2024-12-22","12129.16","11","297","36"
"6008","2025-08-19","10392.79","16","297","119"
"6009","2024-08-25","27434.91","8","297","2"
"6010","2025-02-18","38701.34","20","297","7"
"6011","2024-09-01","98019.95","4","298","150"
"6012","2025-04-23","16658.44","17","298","66"
"6013","2023-12-30","55939.69","14","298","152"
"6014","2025-06-02","46391.40","3","298","19"
"6015","2025-07-02","36757.78","6","298","137"
"6016","2023-12-25","17083.88","7","298","169"
"6017","2025-03-28","97672.76","2","298","160"
"6018","2023-10-17","44408.82","1","298","51"
"6019","2025-07-26","72812.66","8","298","93"
"6020","2025-06-27","28534.87","4","298","70"
"6021","2024-04-27","87800.00","2","298","86"
"6022","2024-08-12","81957.44","16","298","32"
"6023","2024-08-26","58054.21","19","298","47"
"6024","2024-10-24","22586.14","11","298","8"
"6025","2024-10-02","12367.85","20","298","65"
"6026","2025-02-03","29861.06","16","298","58"
"6027","2024-02-05","59279.41","16","298","167"
"6028","2025-07-16","63805.29","19","298","13"
"6029","2024-06-19","89821.62","13","298","12"
"6030","2024-06-27","71233.61","18","299","1"
"6031","2024-01-16","68485.18","18","299","189"
"6032","2024-01-13","51467.80","4","299","164"
"6033","2024-01-03","50794.82","20","299","163"
"6034","2024-09-25","61272.24","10","299","166"
"6035","2025-01-24","40135.97","7","299","3"
"6036","2025-04-18","21355.43","17","299","115"
"6037","2024-01-01","59434.00","4","299","79"
"6038","2025-01-17","92913.97","6","299","160"
"6039","2024-09-24","45787.45","14","299","164"
"6040","2023-10-22","48558.88","12","299","159"
"6041","2024-03-22","58718.23","20","299","67"
"6042","2025-03-11","61861.64","12","299","67"
"6043","2024-12-06","82838.75","3","299","52"
"6044","2025-03-04","19487.65","10","299","52"
"6045","2024-07-11","8274.83","15","299","7"
"6046","2024-03-06","14835.06","14","299","194"
"6047","2025-09-02","53308.62","20","299","173"
"6048","2023-09-13","11753.33","9","299","135"
"6049","2024-05-04","89914.82","4","299","195"
"6050","2024-11-11","65774.61","11","300","186"
"6051","2025-08-12","59116.73","8","300","144"
"6052","2024-01-05","58590.39","20","300","10"
"6053","2023-12-28","16467.09","12","300","7"
"6054","2025-05-11","50230.08","20","300","186"
"6055","2023-10-28","35264.25","14","300","124"
"6056","2024-12-19","31513.66","8","300","56"
"6057","2024-09-16","62036.75","1","300","9"
"6058","2025-01-20","64934.80","9","300","149"
"6059","2023-09-08","95532.49","3","300","82"
"6060","2025-05-30","61035.77","4","300","92"
"6061","2024-03-27","64178.39","12","300","111"
"6062","2024-10-20","76972.87","11","300","46"
"6063","2024-06-01","90755.28","14","300","135"
"6064","2024-03-03","49935.86","17","300","61"
"6065","2025-02-05","15705.56","12","300","78"
"6066","2024-08-19","38976.79","1","301","157"
"6067","2024-03-29","32902.01","17","301","147"
"6068","2025-02-17","77244.93","19","301","98"
"6069","2024-11-05","88717.75","10","301","106"
"6070","2024-03-18","24479.13","6","301","96"
"6071","2025-06-12","24387.36","4","301","20"
"6072","2024-12-22","66463.23","9","301","176"
"6073","2024-06-08","19081.17","10","301","99"
"6074","2024-07-28","28217.27","20","301","32"
"6075","2024-12-20","36634.79","3","301","117"
"6076","2024-04-14","48913.79","7","301","18"
"6077","2025-03-01","54025.28","15","301","198"
"6078","2025-02-01","25869.17","5","301","9"
"6079","2023-09-24","8803.01","5","301","125"
"6080","2024-07-12","80466.95","5","301","171"
"6081","2025-04-11","49237.14","6","301","92"
"6082","2025-06-13","12881.67","8","301","166"
"6083","2025-07-17","36051.20","17","301","46"
"6084","2024-11-05","52209.03","8","301","62"
"6085","2024-04-17","54564.45","14","301","105"
"6086","2025-01-10","31024.58","4","301","73"
"6087","2023-11-23","22541.49","16","301","79"
"6088","2025-08-08","66959.88","8","302","97"
"6089","2024-09-22","5432.55","2","302","55"
"6090","2025-09-04","75859.20","19","302","95"
"6091","2023-10-08","65180.79","10","302","51"
"6092","2024-07-02","9791.99","1","302","69"
"6093","2025-06-19","5989.37","13","302","66"
"6094","2025-05-13","34854.13","10","302","28"
"6095","2024-05-28","27067.64","15","302","146"
"6096","2023-12-24","10234.14","2","302","161"
"6097","2024-06-19","83842.21","16","302","59"
"6098","2025-08-14","56510.00","17","302","34"
"6099","2025-02-21","81993.25","18","302","49"
"6100","2024-08-05","91682.05","20","302","41"
"6101","2025-07-29","7871.50","12","302","64"
"6102","2025-03-27","85628.76","14","302","90"
"6103","2025-01-10","64647.82","2","302","48"
"6104","2024-08-19","35755.46","14","302","97"
"6105","2024-11-13","88641.54","12","303","107"
"6106","2024-09-20","71991.91","14","303","19"
"6107","2024-11-03","36568.36","4","303","83"
"6108","2023-11-06","73933.41","6","303","96"
"6109","2023-10-13","53904.06","20","303","15"
"6110","2024-11-05","74319.75","16","303","5"
"6111","2025-04-27","36220.95","19","303","15"
"6112","2024-02-27","97729.58","7","303","37"
"6113","2025-07-17","90090.37","12","303","18"
"6114","2025-05-07","39789.91","1","303","133"
"6115","2024-02-01","70556.38","2","303","43"
"6116","2025-08-04","73938.53","3","303","184"
"6117","2025-01-16","32000.48","10","303","166"
"6118","2024-02-24","97855.25","14","303","177"
"6119","2025-05-01","94921.59","3","303","142"
"6120","2024-08-01","49207.63","8","303","73"
"6121","2024-04-18","52939.03","17","303","144"
"6122","2025-05-12","7454.26","16","303","182"
"6123","2024-12-02","87280.14","9","303","16"
"6124","2024-09-25","29914.01","11","304","17"
"6125","2024-12-28","29724.12","15","304","56"
"6126","2024-03-31","16840.25","4","304","121"
"6127","2023-11-28","54207.88","11","304","78"
"6128","2025-02-23","19635.40","11","304","122"
"6129","2024-03-14","60218.01","12","304","126"
"6130","2025-02-14","9436.06","6","304","8"
"6131","2025-05-13","98883.57","5","304","181"
"6132","2024-07-25","93645.21","10","304","14"
"6133","2024-11-05","83326.34","5","304","113"
"6134","2023-10-10","96080.01","12","304","187"
"6135","2024-09-24","81472.59","12","304","143"
"6136","2024-12-23","65474.09","7","304","12"
"6137","2023-10-02","78191.25","18","305","158"
"6138","2024-02-09","86520.78","2","305","193"
"6139","2024-10-29","82022.07","1","305","169"
"6140","2023-10-09","15380.85","17","305","79"
"6141","2024-04-29","75943.56","19","305","179"
"6142","2024-08-07","16121.63","7","305","167"
"6143","2024-12-15","91303.72","11","305","123"
"6144","2023-09-21","99663.86","14","305","128"
"6145","2025-06-07","38705.11","9","305","46"
"6146","2025-08-16","93658.50","2","305","106"
"6147","2025-03-27","10219.67","7","305","59"
"6148","2024-10-03","9832.74","2","305","109"
"6149","2024-06-10","73708.43","13","305","104"
"6150","2025-03-16","5160.08","9","305","59"
"6151","2024-05-05","44728.65","9","305","105"
"6152","2025-08-16","7034.01","6","305","174"
"6153","2024-06-03","31588.48","3","305","82"
"6154","2024-09-09","71505.53","1","305","75"
"6155","2025-08-03","52357.75","12","305","63"
"6156","2025-03-05","15806.87","12","306","159"
